6.262428005480200621e-01,2.079911349552054034e+00,4.449829297798181926e+00,2.950537086249895413e+00,1.070731579016502399e+00,1.794889189618798397e+00,5.010339858273073155e+00,1.002707872646076970e-01,5.021202242344905642e+00,5.019729873212472882e+00,5.015390436547326303e+00,5.013652147106357759e+00,5.006931067130281576e+00,2.300336982000503738e+00,2.103566673572373702e+00,2.156894080859729446e+00,1.704641101822632177e+00,5.011907198922459727e+00,5.012353578544590071e+00
4.428662374664119050e-01,3.947548368776020444e-01,1.853339118454859102e+00,7.387210691274365137e-01,6.110365535258386327e-01,6.297096640247030752e-01,1.971001004920283517e+00,4.043756192046611686e-02,1.974936112216669537e+00,1.967358236414428196e+00,1.971028844913877087e+00,1.975312232697542303e+00,1.970824180309347806e+00,5.394839998625957644e-01,8.736402208924451962e-01,7.661068288208430221e-01,8.715887311922124736e-01,1.986464053313245826e+00,1.979209711844395425e+00
2.993137950377189882e-01,2.828554470498693796e+00,4.331818090573855251e+00,3.707877582990539267e+00,7.609225189137311940e-01,1.948196867194253779e+00,5.074849218857436561e+00,9.987010536405031835e-02,5.086427665004193521e+00,5.096866975058402360e+00,5.083304318479205719e+00,5.073076041043898421e+00,5.069412012928912858e+00,2.952917053600344399e+00,2.052021091296388100e+00,2.325109179903031453e+00,1.383934179459517022e+00,5.051127925077042669e+00,5.064245884954122090e+00
4.824129758378100513e-02,1.125507890657824861e+00,1.503055780687708731e+00,1.436312449987806161e+00,2.135912496991134724e-01,7.119922858476018801e-01,1.796247793294923234e+00,3.505773274991499933e-02,1.800445244852989957e+00,1.806195255684801326e+00,1.799815699172404582e+00,1.794736877211074777e+00,1.793981461944887279e+00,1.152490810102194230e+00,7.127712141372324339e-01,8.471656879194934264e-01,4.308238854421969077e-01,1.783492270952200531e+00,1.790317027330644795e+00
8.310095824124149599e-01,2.014155860766294825e+00,5.008323632270947456e+00,2.981129533593646297e+00,1.319532622562940238e+00,1.938480427908207737e+00,5.558932085014392399e+00,1.119374322580102554e-01,5.570749544465343206e+00,5.564265306723677362e+00,5.563177918465517457e+00,5.564691987382558658e+00,5.555956909936119459e+00,2.298926696414591131e+00,2.365858953251631647e+00,2.335956023504485390e+00,2.030599269275681795e+00,5.570960877954084012e+00,5.566306566661420874e+00
8.172471874991849017e-01,1.204005441293887646e+00,3.991675552547057748e+00,1.958822185473303001e+00,1.192171998196511318e+00,1.444682576652540185e+00,4.331971622879733808e+00,8.808750302121455544e-02,4.340888927519580776e+00,4.329793602058447988e+00,4.333589031928716473e+00,4.339057343978344861e+00,4.330658189371433764e+00,1.476010552530292896e+00,1.883491541354579191e+00,1.749238503249593402e+00,1.755945665362827590e+00,4.354163105486366092e+00,4.344121466451448477e+00
8.513471188542691692e-01,1.979244005026586706e+00,5.029679659813014680e+00,2.948620715495782640e+00,1.340388824857948302e+00,1.935873478443388418e+00,5.571953804104374797e+00,1.122925172617839779e-01,5.583767312330549792e+00,5.576612898921109007e+00,5.576026246683648324e+00,5.578008730011463356e+00,5.569080609270338655e+00,2.270111536198945679e+00,2.375717668585916265e+00,2.333717625766271730e+00,2.054167498496816791e+00,5.585400216559978759e+00,5.580039654215921630e+00
4.117535820458499418e-01,2.854711126434349655e+00,4.713334654543565705e+00,3.802661781624612658e+00,9.059989769299696682e-01,2.064051492621300277e+00,5.467055062464190485e+00,1.080394887841827911e-01,5.479374725683022973e+00,5.487440169483569719e+00,5.475273312158456029e+00,5.466511980608422583e+00,5.461726712932890138e+00,3.015051613668299435e+00,2.231572291996945623e+00,2.467361503948993562e+00,1.582240832329214753e+00,5.448247716215012026e+00,5.459002826715140699e+00
7.037997053736066988e-01,2.324750733441038442e+00,4.985595829323539618e+00,3.299980323827107043e+00,1.201604772437725011e+00,2.009600683579678027e+00,5.612221213549748455e+00,1.123278561496344474e-01,5.624384468678292670e+00,5.622652326574605119e+00,5.617855302346473678e+00,5.615967033388555407e+00,5.608416721200509159e+00,2.572342840765075245e+00,2.356809975450643968e+00,2.415021245830645924e+00,1.911796919660322169e+00,5.614152694620393902e+00,5.614564687894615602e+00
4.646645594121193157e-01,2.169407670928739318e+00,4.054337017498542473e+00,2.973503333742035348e+00,8.795149211352697449e-01,1.703937277249081506e+00,4.632402286891723620e+00,9.212979874290827542e-02,4.642641976013831773e+00,4.645352845772920070e+00,4.638211731506188151e+00,4.633714392384602476e+00,4.628573265887721000e+00,2.339449252407156177e+00,1.918053532265301619e+00,2.042132939296821714e+00,1.459102240969495146e+00,4.625212972676527201e+00,4.629948795068441925e+00
4.573815645272856223e-01,1.346046383451103390e+00,3.041982821737225340e+00,1.938223434746727980e+00,7.585153125359151982e-01,1.208067735109823460e+00,3.406539602902598940e+00,6.833386682437525561e-02,3.413870608248207539e+00,3.411744192628390682e+00,3.409658505220252156e+00,3.409275340123676834e+00,3.404409148342948388e+00,1.505242966905468993e+00,1.437635659286086831e+00,1.453229053590755715e+00,1.191309387214837479e+00,3.409992477257844712e+00,3.409101275644663254e+00
4.877174105763908418e-01,2.023134238374292515e+00,3.950290625258773947e+00,2.803011595342805862e+00,8.886631385541816641e-01,1.637563899944490586e+00,4.491272881364343661e+00,8.951090391298174853e-02,4.501136609120872656e+00,4.502439696866167296e+00,4.496534403414765180e+00,4.493114616960336427e+00,4.487780945058370108e+00,2.198980804552205015e+00,1.868352438623631429e+00,1.964318061994692055e+00,1.452709963895302714e+00,4.487113767044874635e+00,4.490298453959318259e+00
6.918896326707356659e-01,2.379420546480171872e+00,5.014227369777484178e+00,3.361884716762796543e+00,1.194039520435028257e+00,2.031469144951907335e+00,5.654597878352603857e+00,1.130890375110110146e-01,5.666882602420964865e+00,5.665750819743506916e+00,5.660446215949702875e+00,5.658108309469689345e+00,5.650662620591564433e+00,2.623796963372072355e+00,2.370562836025050579e+00,2.440477795990646293e+00,1.908614185361599880e+00,5.655242638341412942e+00,5.656308982609148828e+00
3.082834693324564279e-01,8.861936218839887580e-01,2.025030230129638120e+00,1.280012451488657055e+00,5.083917871383651921e-01,8.017387610808318632e-01,2.265291893118770883e+00,4.546174747110487413e-02,2.270159781201017246e+00,2.268598577140473971e+00,2.267324715899351695e+00,2.267174371707752822e+00,2.263899657040930435e+00,9.932767067687836571e-01,9.569736355623661428e-01,9.646405414296965741e-01,7.964277266284554013e-01,2.267900199780784831e+00,2.267151323192325485e+00
6.195573996700222130e-01,1.748702009062500951e+00,4.030901515254430301e+00,2.532008642290382472e+00,1.017330516057457723e+00,1.592067792811886040e+00,4.505394352319018303e+00,9.045038564360970146e-02,4.515064958699076314e+00,4.511731318240309818e+00,4.509373408313072318e+00,4.509236632142727075e+00,4.502663385217748448e+00,1.963572401165393444e+00,1.904812534418964809e+00,1.915863605108394374e+00,1.590564697621954959e+00,4.511066882070803530e+00,4.509334777232011149e+00
