2.787998898569636896e-01,8.337108471250038733e-01,1.787872395705202067e+00,1.282541199680413690e+00,2.548947311621038714e-01,6.440294816311706860e-01,2.108803670319453261e+00,9.272013973329722158e-02,2.108909441748880731e+00,2.108760756700589045e+00,2.106690513303487222e+00,2.102956873786830272e+00,2.100317175481192677e+00,7.997502821503035264e-01,8.231532780720858256e-01,2.916372912800397899e-01,7.271763268337048114e-01,2.104963852215456122e+00,2.105604745858312477e+00
1.355893250904778524e+00,1.277063245887738674e+00,3.250061729456118265e+00,1.594204861740909029e+00,1.050917217892123334e+00,1.131716306880739653e+00,3.010812730957228567e+00,1.554517898246964569e-01,3.036699657416868536e+00,3.031372963805879728e+00,3.031197120600235717e+00,3.047133046453579297e+00,3.040270846064445642e+00,8.451563737776450758e-01,1.623138227452491922e+00,1.432576327643255709e+00,6.754541994724518883e-01,3.040451417061149630e+00,3.036119362107319919e+00
1.266475628372484508e+00,2.213002056465347867e+00,5.035589323738708600e+00,3.194465602269421112e+00,1.050925721589115014e+00,1.791808042974249338e+00,5.473251983929523945e+00,2.537250075272153849e-01,5.488112704143627951e+00,5.484828136847004210e+00,5.481030522441995068e+00,5.483393258689919669e+00,5.474788871955256653e+00,1.907550900781508574e+00,2.390286659578637174e+00,1.332867549592607226e+00,1.681735215317276877e+00,5.483191295655849729e+00,5.481880831580372870e+00
7.787780692233836621e-01,1.030677578502514402e+00,2.449291521518380144e+00,1.412445345161110533e+00,6.238018303350568727e-01,8.640475670952412202e-01,2.504466558947839872e+00,1.208999157648833478e-01,2.516620434665018280e+00,2.514053517528333614e+00,2.512894102340036184e+00,2.518399353689765974e+00,2.513818608465301807e+00,8.111451185562088551e-01,1.186929994090855534e+00,8.212974498888441222e-01,6.940678344021343760e-01,2.516320855180081750e+00,2.514629654388626179e+00
1.243255069716449501e+00,2.006118342762658990e+00,4.617240348365648117e+00,2.857877901400801335e+00,1.020357514722154191e+00,1.639178756350474719e+00,4.939098792277262007e+00,2.313810074858397570e-01,4.955206257214212151e+00,4.951706265811386842e+00,4.948570600952593601e+00,4.952931428048721330e+00,4.944842591620438377e+00,1.690295821028626522e+00,2.203948497097739878e+00,1.309282987095622630e+00,1.479592643098045945e+00,4.951748669423082561e+00,4.950016218327375483e+00
1.149905467281844507e+00,1.661622738032991098e+00,3.890510421646271588e+00,2.319208562633638060e+00,9.305720417416413204e-01,1.376477120386264019e+00,4.062563061617811222e+00,1.933841906913954523e-01,4.079232050029071743e+00,4.075673533808584104e+00,4.073463779874170854e+00,4.079876852520058605e+00,4.072812442497989238e+00,1.350895396444471208e+00,1.872337929348319108e+00,1.211970357172271084e+00,1.168803179914227552e+00,4.077635268962255921e+00,4.075512979032589911e+00
1.077616229652518465e+00,2.219739152445500352e+00,4.944807156581108032e+00,3.281034982229441788e+00,9.170893724316671047e-01,1.767135933009119864e+00,5.535438685491453015e+00,2.517120501778430386e-01,5.545007221321705870e+00,5.542770587158409867e+00,5.538339940450466514e+00,5.536216862362384639e+00,5.528171119360520080e+00,1.992177310853280758e+00,2.322404184478046751e+00,1.132379924728050824e+00,1.777818996988783429e+00,5.538038443155359758e+00,5.537826493833457597e+00
1.088347058401935907e+00,2.587738967129678880e+00,5.672122129485860142e+00,3.891940166231415255e+00,9.497232813913710769e-01,2.033849763493022600e+00,6.492799869953033820e+00,2.910151368638443925e-01,6.499303967913309776e+00,6.497618361150427901e+00,6.491911660828189490e+00,6.485521631353218908e+00,6.476651621682231408e+00,2.391129770615528560e+00,2.641934386339594099e+00,1.141881404758452234e+00,2.151816410234718369e+00,6.489408951460846176e+00,6.490122529836973797e+00
1.295777765448961283e+00,2.087819450921587272e+00,4.806322551967205037e+00,2.973514137349749120e+00,1.063256452636791360e+00,1.706231346539579086e+00,5.139801911988924665e+00,2.408315384749999677e-01,5.156617712464390380e+00,5.152964805518169378e+00,5.149707532367640006e+00,5.154290020723033550e+00,5.145866023178417237e+00,1.758361781667225676e+00,2.294443507176893160e+00,1.364610752284681761e+00,1.538958410388008069e+00,5.153039242437930767e+00,5.151225423475755072e+00
9.729076407371228807e-01,1.758544797685756889e+00,3.983053031256118981e+00,2.551810086801167721e+00,8.112977569629020724e-01,1.418611221943168799e+00,4.357187523326697232e+00,2.011365909724514567e-01,4.368069015071490924e+00,4.365642792101954939e+00,4.362517056873208787e+00,4.363613854489562627e+00,4.356878070840687123e+00,1.529516527794130720e+00,1.886362488320103559e+00,1.023609749636253285e+00,1.352184216446642884e+00,4.363805096270884754e+00,4.362955324074592411e+00
7.997171054887739494e-01,1.258067994486630425e+00,2.906584451980297246e+00,1.784223780610616483e+00,6.541410032281486098e-01,1.031089269704568823e+00,3.092648687843997823e+00,1.453924525986773353e-01,3.103305303389133130e+00,3.101000323572234763e+00,3.099098565198078248e+00,3.102300817537039457e+00,3.097167328438506839e+00,1.051809424834474260e+00,1.389950891338024519e+00,8.423552189918136479e-01,9.184104838659641334e-01,3.101348471887699798e+00,3.100147306250239154e+00
8.274200393227707506e-01,1.925235424653326533e+00,4.229716130624297854e+00,2.888478904492191468e+00,7.191701212823718992e-01,1.515919145794337286e+00,4.826353789766219649e+00,2.167664322538416788e-01,4.831683162373573204e+00,4.830331890241421178e+00,4.826143302611789920e+00,4.821802066026130262e+00,4.815149186089259459e+00,1.771719085386947778e+00,1.972461952538116403e+00,8.683357497401681391e-01,1.592557933808204318e+00,4.824508178384375512e+00,4.824937765227586439e+00
1.224529959636270426e+00,2.268379719857663623e+00,5.121052620737249761e+00,3.303765940497378928e+00,1.024861593799888393e+00,1.825134132723415625e+00,5.627608560785442471e+00,2.590098531050050723e-01,5.640801686616042865e+00,5.637839170065375605e+00,5.633709056761566636e+00,5.634414109620773381e+00,5.625817879252714704e+00,1.985402366588917999e+00,2.421381790846128368e+00,1.288062803888869290e+00,1.758576539924166182e+00,5.634980537201484729e+00,5.634058554569909560e+00
4.764139538874710977e-01,9.628088480132650506e-01,2.149758609366812845e+00,1.419556007178703672e+00,4.041855455231014305e-01,7.678996793404387899e-01,2.398863135934411694e+00,1.093098317146971310e-01,2.403262721685731851e+00,2.402243181475340439e+00,2.400350415841087326e+00,2.399639347398694778e+00,2.396122206586697612e+00,8.604235198956468045e-01,1.010849443732128705e+00,5.007200840971054445e-01,7.668787544670541134e-01,2.400334931731040733e+00,2.400191514417793659e+00
1.046250894375461371e+00,1.749279989778302014e+00,4.005274858876640920e+00,2.507076782400910808e+00,8.628211704795737402e-01,1.423404320400606160e+00,4.315695455723043139e+00,2.012110528208133076e-01,4.328692892066250408e+00,4.325848686495834983e+00,4.322992467385445181e+00,4.325912932780092923e+00,4.318974503978372681e+00,1.489365029127214912e+00,1.907027359958028079e+00,1.101502917984941821e+00,1.308021898071360045e+00,4.325278977519260160e+00,4.323984768681853552e+00
6.061845685350474300e-01,1.033989355816629763e+00,2.360750829914751492e+00,1.486802663587088791e+00,5.012991016437814418e-01,8.394513494059431258e-01,2.553876175952525251e+00,1.187576683017225049e-01,2.561219656809433864e+00,2.559605701921950249e+00,2.557877908556307034e+00,2.559318618174834636e+00,2.555254523147065360e+00,8.853646037335524133e-01,1.122456044576881196e+00,6.380918247390583442e-01,7.789456055682297819e-01,2.559072539701106930e+00,2.558377611817882702e+00
1.305116272571488878e+00,2.169898782401851633e+00,4.972368255097311618e+00,3.107002186275472866e+00,1.075473686257227834e+00,1.766805391104582679e+00,5.351692837188412710e+00,2.496981484455405575e-01,5.368017490752578169e+00,5.364449360044395654e+00,5.360929870280580545e+00,5.364722569744493796e+00,5.356093649830398817e+00,1.844504350343835419e+00,2.368420689152557213e+00,1.374101406616849541e+00,1.619097284513677959e+00,5.363859590756681506e+00,5.362212470959235588e+00
2.653638867141466240e-01,4.572458306948380957e-01,1.042473196483267417e+00,6.585634446109118745e-01,2.197620665314014565e-01,3.707960504514040689e-01,1.130000763458301805e+00,5.247742212058995048e-02,1.133173379065512965e+00,1.132474486485790521e+00,1.131701722444798275e+00,1.132275874024814222e+00,1.130486863596406488e+00,3.926260499354384814e-01,4.953140799246197323e-01,2.793080044609918544e-01,3.457361120734967486e-01,1.132195415143130379e+00,1.131903554794232214e+00
9.033441654959384337e-01,1.326730238938034434e+00,3.098244923254761307e+00,1.857685311999924593e+00,7.324933056026745604e-01,1.096740269045235916e+00,3.247268848857569168e+00,1.541945329816069299e-01,3.260168292812140045e+00,3.257408242711891333e+00,3.255596117320289196e+00,3.260371541252222727e+00,3.254775854322656148e+00,1.084682948962808258e+00,1.489203503401271389e+00,9.519914304835700447e-01,9.402234751641707078e-01,3.258737221143612750e+00,3.257127356174773336e+00
1.097577319277826202e+00,1.784630855874415278e+00,4.102835935405290790e+00,2.545706481912389574e+00,9.017202367180983114e-01,1.456888098731921044e+00,4.395780518076605858e+00,2.057135335309496493e-01,4.409876562532927480e+00,4.406809186002751844e+00,4.403992580663826928e+00,4.407675758182612924e+00,4.400505514858811473e+00,1.507118690815587803e+00,1.957337529328349701e+00,1.155798784343261554e+00,1.320208712915734939e+00,4.406711968522616374e+00,4.405218931495212153e+00
1.635923240191805350e+00,2.136395086951070610e+00,5.088837412219694656e+00,2.919086093866974707e+00,1.308427444461349731e+00,1.794390525232920641e+00,5.186155994013260440e+00,2.509152817893322562e-01,5.211948715679040056e+00,5.206509049358175822e+00,5.204175678536657301e+00,5.216092150558017337e+00,5.206531398762221485e+00,1.672485102558597170e+00,2.468726302434033570e+00,1.725387778225521584e+00,1.428441107035457680e+00,5.211556248044347583e+00,5.207926760935617239e+00
1.122662105343297467e+00,1.980188975881445046e+00,4.500009321284733410e+00,2.862617871662859859e+00,9.328445501451332333e-01,1.601652038864559646e+00,4.899951486207502427e+00,2.268796560352169256e-01,4.912955875574140485e+00,4.910074917815000717e+00,4.906642711669581658e+00,4.908510281091002625e+00,4.900843195502346816e+00,1.711198046988969379e+00,2.134697655476136102e+00,1.181420123077109530e+00,1.509805284833712236e+00,4.908440662190310277e+00,4.907328573647554038e+00
1.438969492388953553e+00,1.349426233443102197e+00,3.437661301871900221e+00,1.682047477256626067e+00,1.114907693056240046e+00,1.196819919012287459e+00,3.179940608681289138e+00,1.643505286052184822e-01,3.207467383081703982e+00,3.201804569166160075e+00,3.201638905774046417e+00,3.218623450066382397e+00,3.211353456429859143e+00,8.904912036089281946e-01,1.717547200751844860e+00,1.520381164033743682e+00,7.107794451064631813e-01,3.211497606589006182e+00,3.206884346422794962e+00
6.917419138931482081e-01,1.303156529104095407e+00,2.935520534524317604e+00,1.902652848920801443e+00,5.804255322623214086e-01,1.046682714669036951e+00,3.235764862653279117e+00,1.486283874953920336e-01,3.243019123081127830e+00,3.241381617618809940e+00,3.238971072489980951e+00,3.239102509024310628e+00,3.234199693863234248e+00,1.145389287278341550e+00,1.386477429838703479e+00,7.275203345116615372e-01,1.015820187404262276e+00,3.239551178649592966e+00,3.239088649338687009e+00
1.053810375942084265e+00,1.544845715200970915e+00,3.608675641376744458e+00,2.162310371540593135e+00,8.543064521978288584e-01,1.277350954343330125e+00,3.780660360999172465e+00,1.795725002221252864e-01,3.795734649367467739e+00,3.792510108669070235e+00,3.790406375346695000e+00,3.796012479106505744e+00,3.789490921800810597e+00,1.262205781778597879e+00,1.734792449791380697e+00,1.110575346917620498e+00,1.093873809369729999e+00,3.794088933713677836e+00,3.792203217142204430e+00
