1.150888584954347538e+00,1.419970742730414681e+00,3.789396251149352857e+00,2.386160946256725257e+00,9.645966281088378391e-01,1.626070493449490062e+00,4.064217318720424466e+00,4.910734726737103761e-01,4.078879716532812338e+00,4.077705457795611110e+00,4.068085813526861827e+00,4.068909382115670326e+00,4.060327155970932189e+00,1.919205686375955455e+00,1.905861052703441860e+00,9.369156252585555400e-01,1.584761109666720458e+00,4.064685830343562678e+00,4.065443622105625820e+00
2.237790300545524413e+00,2.180483310042845346e+00,4.384834587260193928e+00,3.491499878167425130e+00,1.158151538516469126e+00,2.072099998617248584e+00,4.984123824289130589e+00,8.863386491087396069e-01,4.967784079540110476e+00,4.967177311578669929e+00,4.984772008648867825e+00,4.978428532210536162e+00,4.979401087745134902e+00,2.643681652275909677e+00,2.031894357559426822e+00,2.041769671195380553e+00,2.301313626620395070e+00,4.990771375448836089e+00,4.987858120946031981e+00
1.898082050971024559e+00,1.919044410677610557e+00,4.076716879641625546e+00,3.099069880088638040e+00,1.068314530356137437e+00,1.888128931673430877e+00,4.577249925732634672e+00,7.599977050547430668e-01,4.568765494544437367e+00,4.568049925662831967e+00,4.578623476395710767e+00,4.574195100058569885e+00,4.572903616371722713e+00,2.372748687336136086e+00,1.924042391387874584e+00,1.705449579079454159e+00,2.045451220788232050e+00,4.582200858609374983e+00,4.580255564981920990e+00
9.066730982632451585e-01,8.181972407727784447e-01,1.441219501259922930e+00,1.285563670347267262e+00,3.885952207353727261e-01,7.170518943333379358e-01,1.691328803380315327e+00,3.514119745609270429e-01,1.679666860528353123e+00,1.679609476350520270e+00,1.690818727049324677e+00,1.687355472501017140e+00,1.689734718558422388e+00,9.488173322354946926e-01,6.350867085673816970e-01,8.519866585523849789e-01,8.447170124169960381e-01,1.694667021835748022e+00,1.692993550859105634e+00
1.953097240998327155e+00,2.088947004119247275e+00,4.782168894270661497e+00,3.414922241800961711e+00,1.240509540546996803e+00,2.157362008009326537e+00,5.284428212423149418e+00,7.955120331172422787e-01,5.284526938585987210e+00,5.283460599385387368e+00,5.287194741684064780e+00,5.284202034747185195e+00,5.279396585599059222e+00,2.655711547050744858e+00,2.309328562819441544e+00,1.711566342386230177e+00,2.258308797024040526e+00,5.288393339536176185e+00,5.287255232636345781e+00
1.272389555743470790e+00,1.521374822979571384e+00,3.940182259711994206e+00,2.542137779392046326e+00,1.006487486353056626e+00,1.706693226476114766e+00,4.249441487695682085e+00,5.371928518803106289e-01,4.261904452950109778e+00,4.260746302023820320e+00,4.253144054605314750e+00,4.253390742882540820e+00,4.245378038531563369e+00,2.030909559271795839e+00,1.967206566462135875e+00,1.054211556559216945e+00,1.686885841217427018e+00,4.250438777341337016e+00,4.250910041343452406e+00
1.661990906351793917e+00,1.958624786481842239e+00,4.999728041554358349e+00,3.263985657636597981e+00,1.279338388139250604e+00,2.175612985129138810e+00,5.406878987399141856e+00,6.983056086005493546e-01,5.420949265909426273e+00,5.419519057962802755e+00,5.411376740679923358e+00,5.411307686020466079e+00,5.401711256539343253e+00,2.599182494655505771e+00,2.487121582357245675e+00,1.387843841149037916e+00,2.164985099787786638e+00,5.408464166803302220e+00,5.408863687476161530e+00
2.539557222306493056e+00,2.684685860798078139e+00,6.056172437808129416e+00,4.377999448908395763e+00,1.574054896695588734e+00,2.746006210446211959e+00,6.712770585257803013e+00,1.030663021462870921e+00,6.710464314235364824e+00,6.709168790100870083e+00,6.715994685718341017e+00,6.711672069361659609e+00,6.706382342814011466e+00,3.394083392741215732e+00,2.911889113632628145e+00,2.237445654994652422e+00,2.894067583236256347e+00,6.718237737568300005e+00,6.716519757388534018e+00
1.543631151003283630e+00,1.869249540146461719e+00,4.901184414123571642e+00,3.130647262588364566e+00,1.250156232652653188e+00,2.114732184191131292e+00,5.273735407662872632e+00,6.544887091969284754e-01,5.290675040429277942e+00,5.289201973990595995e+00,5.278506187902236135e+00,5.279127845282051368e+00,5.268690439772941048e+00,2.507998034679460808e+00,2.454487094600828812e+00,1.270014838278809677e+00,2.078142168235786347e+00,5.274712518427723040e+00,5.275462245808743234e+00
2.107975879896744065e+00,2.202833135982558144e+00,4.895365718125351151e+00,3.583338823616028179e+00,1.274907687326912065e+00,2.231273821209255104e+00,5.443243315882872579e+00,8.524865519604158948e-01,5.439350570280968356e+00,5.438349164858507834e+00,5.445616285038974880e+00,5.441677804412858421e+00,5.438066050619125846e+00,2.769285447539025391e+00,2.343194186840219295e+00,1.866912214365334277e+00,2.367827470257326983e+00,5.448034414899136202e+00,5.446414886370412489e+00
7.399306101365938915e-01,1.018660704304780840e+00,2.979642579014570636e+00,1.743233108676664589e+00,7.508256110214366341e-01,1.243896024872116923e+00,3.144505444389054549e+00,3.281988200563744629e-01,3.162100854909229319e+00,3.161040556124309120e+00,3.148244528990278734e+00,3.150221051081623536e+00,3.141486874880870861e+00,1.432065795212619008e+00,1.530188336207314759e+00,5.622878641943178657e-01,1.160959999288339706e+00,3.143761827881574433e+00,3.145048001966982643e+00
1.666144865935397235e+00,1.823572705706787200e+00,4.293027117839697482e+00,2.995350216631588403e+00,1.109584835097365607e+00,1.918365468593895784e+00,4.716847945423178423e+00,6.835358440819407910e-01,4.720141276017252530e+00,4.719111649045895085e+00,4.719699847840246321e+00,4.717715311347255636e+00,4.712352269649945136e+00,2.343381519543658253e+00,2.089808377515804505e+00,1.444356351686745032e+00,1.982332746236826537e+00,4.719820039511414933e+00,4.719163027653792142e+00
