1.040497043016522571e+00,3.388271733422084098e-01,1.818813968189096464e+00,2.707823685058722063e+00,1.715855380594257573e+00,1.641904893262179144e+00,3.006008336775006118e+00,2.184855703079965572e+00,3.015006610723682368e+00,3.015018205961159214e+00,3.010689283901415880e+00,3.016450270200169204e+00,3.009195245711147493e+00,1.094623835947080126e+00,2.263293684028820252e+00,1.098903016849931191e+00,1.342960357730495158e+00,3.010227635888143904e+00,3.001889434983564531e+00
1.194973848982378017e+00,1.644625941502066313e+00,2.027077561716386089e+00,2.367312091928512441e+00,1.979152975760495314e+00,1.470012000915473793e+00,3.567004282590237718e+00,2.790234116992244662e+00,3.554864194212119965e+00,3.547769001292421009e+00,3.552785965177566396e+00,3.546079642608307214e+00,3.559110524189290636e+00,1.125877560362183338e+00,2.320218550185606077e+00,2.011333840350760127e+00,2.745749990151473696e+00,3.560647661260651464e+00,3.567861766609327301e+00
1.368741619806257415e+00,1.122451820189804161e+00,2.359300612488706150e+00,3.161822218230485149e+00,2.261765403053436430e+00,1.935827947418011785e+00,4.016141982035671631e+00,3.025576930360524663e+00,4.015864873996725315e+00,4.012048508122241230e+00,4.011737974223299474e+00,4.012135238104515444e+00,4.014106543294166052e+00,1.369192701735881812e+00,2.826855982928313082e+00,1.849450253068918970e+00,2.415281939034449543e+00,4.015654071435070804e+00,4.013735674470750858e+00
1.612097168016509929e+00,1.306754080820552444e+00,2.779523631535749661e+00,3.733006266566376574e+00,2.663792201135238180e+00,2.285062180221284489e+00,4.728797693845102401e+00,3.560093244078697872e+00,4.728744557234961121e+00,4.724336084694689575e+00,4.723848899379687438e+00,4.724478769652850296e+00,4.726540834018077675e+00,1.614224282303466929e+00,3.332850305786513978e+00,2.169163741691848557e+00,2.830076325676969873e+00,4.728359231896002157e+00,4.725895619571321760e+00
1.997570180293792408e+00,1.260023071559414731e+00,3.461814128429398174e+00,4.838050049358179727e+00,3.298291625610633382e+00,2.950367795277752503e+00,5.826695294618396304e+00,4.330962454321982236e+00,5.833059264619037343e+00,5.829630389014906378e+00,5.826169015602744139e+00,5.830761046749878496e+00,5.827204294204648249e+00,2.037758637566142728e+00,4.209625076907757446e+00,2.473471371226093840e+00,3.162493072126702387e+00,5.829356938877509720e+00,5.821500620356566458e+00
1.796990486837446444e+00,1.172156472750462974e+00,3.112305347278587320e+00,4.329391358030891368e+00,2.967367467597104902e+00,2.641318532341586867e+00,5.245157862205883426e+00,3.904734238734762108e+00,5.250190867832803754e+00,5.246887432563848819e+00,5.244081153938298101e+00,5.247801909446746293e+00,5.245260029326284545e+00,1.829102298114951175e+00,3.778336045955653866e+00,2.248174754638553541e+00,2.881992284087277145e+00,5.247207344289365416e+00,5.240656836906023130e+00
1.905304111103184983e+00,8.517410300352468155e-01,3.319138615026992145e+00,4.821631138996884225e+00,3.143561111413146314e+00,2.929994857246209339e+00,5.525579243312510158e+00,4.052563436644311956e+00,5.537916004467120956e+00,5.536627644949607685e+00,5.530540931262548199e+00,5.538635741604351459e+00,5.529286400928372203e+00,1.980236597624261741e+00,4.093008668303161457e+00,2.150293558445363740e+00,2.680861570948867456e+00,5.531241611735848274e+00,5.519066375759775767e+00
1.883809057473833093e+00,1.481392317296210237e+00,3.250243928905129920e+00,4.389162463558697880e+00,3.112451912463915171e+00,2.685299297268985974e+00,5.521648564505028389e+00,4.149923001295582559e+00,5.522402914170458033e+00,5.517509649752687650e+00,5.516577488092265114e+00,5.517797501862766296e+00,5.519431045812775771e+00,1.891063042657964210e+00,3.904726443251503198e+00,2.507546928429767341e+00,3.263356044072856399e+00,5.521543158379246030e+00,5.518054362183893780e+00
2.052892826265609205e+00,1.665893505059921953e+00,3.539438444992596633e+00,4.752637509167366048e+00,3.392165280043535347e+00,2.909259544058754088e+00,6.021960181332776330e+00,4.533939806207252232e+00,6.021859690767005446e+00,6.016235427440006944e+00,6.015629619879939938e+00,6.016412257217929493e+00,6.019069353506584008e+00,2.055409847030134518e+00,4.243743789015562484e+00,2.763372453732730882e+00,3.605661608848532929e+00,6.021385469181669059e+00,6.018272754417969495e+00
1.860156170398919784e+00,1.465997904727479595e+00,3.209276532695273243e+00,4.332156684678699854e+00,3.073394170828311012e+00,2.650521653925083321e+00,5.452612290074373647e+00,4.098534568895715324e+00,5.453299782444740451e+00,5.448449806439644050e+00,5.447554853692154531e+00,5.448725531201815464e+00,5.450393112827795150e+00,1.866983919125154490e+00,3.854986515825903126e+00,2.477975677585440906e+00,3.225454503245550164e+00,5.452479603406647612e+00,5.449077484254916115e+00
